@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute outputs-1 {0,1,2,3}

@data
1246,'2023/10/27 14:18:32:002',20,0.483594,344.53125,387.597656,258.398438,215.332031,172.265625,559.863281,430.664063,301.464844,86.132813,43.066406,0.416376,0.318477,0.188529,0.140271,0.094176,0.076267,0.075884,0.075343,0.072132,0.06451,3
1247,'2023/10/27 14:18:32:024',20,0.429006,344.53125,258.398438,387.597656,301.464844,430.664063,172.265625,0,0,0,0,0.478524,0.216465,0.209237,0.133856,0.098058,0.077999,0.076138,0.076138,0.076138,0.076138,3
1248,'2023/10/27 14:18:32:033',20,0.429006,344.53125,258.398438,387.597656,301.464844,430.664063,172.265625,0,0,0,0,0.478524,0.216465,0.209237,0.133856,0.098058,0.077999,0.076138,0.076138,0.076138,0.076138,3
1249,'2023/10/27 14:18:32:049',20,0.323698,344.53125,258.398438,387.597656,301.464844,430.664063,215.332031,172.265625,0,0,0,0.117055,0.058412,0.056847,0.039032,0.02345,0.023111,0.022968,0.015295,0.015295,0.015295,3
1250,'2023/10/27 14:18:32:249',20,0.316993,258.398438,387.597656,344.53125,516.796875,904.394531,602.929688,473.730469,301.464844,430.664063,861.328125,0.180629,0.116692,0.106029,0.089693,0.079843,0.069268,0.06491,0.062892,0.058297,0.057271,3
1251,'2023/10/27 14:18:32:265',20,0.316993,258.398438,387.597656,344.53125,516.796875,904.394531,602.929688,473.730469,301.464844,430.664063,861.328125,0.180629,0.116692,0.106029,0.089693,0.079843,0.069268,0.06491,0.062892,0.058297,0.057271,3
1252,'2023/10/27 14:18:32:332',20,0.339937,301.464844,344.53125,258.398438,172.265625,430.664063,861.328125,215.332031,559.863281,43.066406,689.0625,0.269491,0.173346,0.159724,0.091472,0.088463,0.070397,0.066326,0.047648,0.044466,0.044254,3
1253,'2023/10/27 14:18:32:350',20,0.470998,344.53125,301.464844,387.597656,215.332031,430.664063,861.328125,258.398438,689.0625,516.796875,129.199219,0.391723,0.346765,0.250865,0.189982,0.15016,0.099127,0.089127,0.082367,0.074235,0.058593,3
1254,'2023/10/27 14:18:32:365',20,0.470998,344.53125,301.464844,387.597656,215.332031,430.664063,861.328125,258.398438,689.0625,516.796875,129.199219,0.391723,0.346765,0.250865,0.189982,0.15016,0.099127,0.089127,0.082367,0.074235,0.058593,3
1255,'2023/10/27 14:18:32:382',20,0.392991,258.398438,387.597656,344.53125,301.464844,215.332031,430.664063,473.730469,516.796875,172.265625,689.0625,0.157881,0.131806,0.131118,0.085605,0.057776,0.049438,0.044791,0.036246,0.033666,0.033,3
1256,'2023/10/27 14:18:32:398',20,0.334567,258.398438,344.53125,301.464844,172.265625,215.332031,473.730469,430.664063,387.597656,516.796875,129.199219,0.172067,0.094843,0.064649,0.05837,0.049996,0.034583,0.032986,0.029874,0.025894,0.025068,3
1257,'2023/10/27 14:18:32:415',20,0.334567,258.398438,344.53125,301.464844,172.265625,215.332031,473.730469,430.664063,387.597656,516.796875,129.199219,0.172067,0.094843,0.064649,0.05837,0.049996,0.034583,0.032986,0.029874,0.025894,0.025068,3
1258,'2023/10/27 14:18:33:065',20,0.31237,344.53125,258.398438,301.464844,0,0,0,0,0,0,0,0.319002,0.260211,0.128648,0.059014,0.059014,0.059014,0.059014,0.059014,0.059014,0.059014,3
1259,'2023/10/27 14:18:33:081',20,0.31237,344.53125,258.398438,301.464844,0,0,0,0,0,0,0,0.319002,0.260211,0.128648,0.059014,0.059014,0.059014,0.059014,0.059014,0.059014,0.059014,3
1260,'2023/10/27 14:18:33:631',20,0.490026,387.597656,301.464844,344.53125,258.398438,430.664063,602.929688,559.863281,86.132813,129.199219,43.066406,0.189727,0.178151,0.165149,0.133509,0.101177,0.091378,0.086674,0.085749,0.077378,0.073368,3
1261,'2023/10/27 14:18:33:648',20,0.429958,344.53125,387.597656,258.398438,602.929688,0,0,0,0,0,0,0.512544,0.246092,0.147614,0.127154,0.123548,0.123548,0.123548,0.123548,0.123548,0.123548,3
1262,'2023/10/27 14:18:33:664',20,0.377254,344.53125,387.597656,258.398438,430.664063,301.464844,0,0,0,0,0,0.360261,0.138529,0.070064,0.051897,0.04864,0.045487,0.045487,0.045487,0.045487,0.045487,3
1263,'2023/10/27 14:18:33:682',20,0.366039,344.53125,387.597656,258.398438,0,0,0,0,0,0,0,0.31376,0.179572,0.070317,0.031327,0.031327,0.031327,0.031327,0.031327,0.031327,0.031327,3
1264,'2023/10/27 14:18:33:698',20,0.302359,344.53125,387.597656,430.664063,258.398438,301.464844,473.730469,215.332031,516.796875,602.929688,0,0.135006,0.053461,0.035637,0.028571,0.022643,0.014105,0.013255,0.012428,0.011333,0.007771,3
1265,'2023/10/27 14:18:33:816',20,0.481488,301.464844,344.53125,387.597656,258.398438,0,0,0,0,0,0,0.127158,0.125519,0.115043,0.109992,0.099028,0.099028,0.099028,0.099028,0.099028,0.099028,3
1266,'2023/10/27 14:18:33:831',20,0.422467,344.53125,387.597656,258.398438,301.464844,430.664063,602.929688,645.996094,215.332031,129.199219,86.132813,0.320112,0.214236,0.186174,0.158979,0.152551,0.146962,0.095266,0.0945,0.088572,0.08824,3
1267,'2023/10/27 14:18:33:850',20,0.418238,344.53125,387.597656,301.464844,430.664063,258.398438,645.996094,602.929688,473.730469,0,0,0.262808,0.236423,0.188112,0.157577,0.152864,0.120782,0.098705,0.087261,0.078706,0.078706,3
1268,'2023/10/27 14:18:33:874',20,0.335207,344.53125,301.464844,258.398438,387.597656,430.664063,172.265625,602.929688,516.796875,559.863281,215.332031,0.224134,0.109452,0.095678,0.074873,0.069658,0.039036,0.03289,0.025056,0.024148,0.023163,3
1269,'2023/10/27 14:18:33:881',20,0.303128,344.53125,387.597656,258.398438,301.464844,215.332031,473.730469,516.796875,0,0,0,0.1461,0.0967,0.078854,0.032708,0.028029,0.014004,0.010076,0.009458,0.009458,0.009458,3
1270,'2023/10/27 14:18:33:898',20,0.303128,344.53125,387.597656,258.398438,301.464844,215.332031,473.730469,516.796875,0,0,0,0.1461,0.0967,0.078854,0.032708,0.028029,0.014004,0.010076,0.009458,0.009458,0.009458,3
1271,'2023/10/27 14:18:33:934',20,0.31572,301.464844,344.53125,258.398438,387.597656,430.664063,172.265625,602.929688,473.730469,43.066406,86.132813,0.245502,0.198604,0.080591,0.070514,0.063231,0.049626,0.046788,0.043366,0.040342,0.037812,3
1272,'2023/10/27 14:18:33:952',20,0.321673,258.398438,344.53125,301.464844,430.664063,473.730469,387.597656,215.332031,602.929688,516.796875,129.199219,0.293279,0.245841,0.139187,0.128727,0.070103,0.05144,0.044962,0.035319,0.031524,0.028929,3
1273,'2023/10/27 14:18:33:964',20,0.303214,258.398438,344.53125,301.464844,387.597656,215.332031,430.664063,172.265625,129.199219,86.132813,43.066406,0.283544,0.17177,0.11961,0.103322,0.077446,0.056278,0.048237,0.034299,0.032514,0.025789,3
1274,'2023/10/27 14:18:33:981',20,0.300179,258.398438,344.53125,301.464844,387.597656,215.332031,430.664063,172.265625,129.199219,86.132813,43.066406,0.283544,0.17177,0.11961,0.103322,0.077446,0.056278,0.048237,0.034299,0.032514,0.025789,3
1275,'2023/10/27 14:18:33:998',20,0.415333,387.597656,344.53125,258.398438,215.332031,473.730469,602.929688,43.066406,430.664063,172.265625,129.199219,0.204862,0.198961,0.148507,0.139017,0.120201,0.114173,0.109435,0.10652,0.096225,0.079052,3
1276,'2023/10/27 14:18:34:015',20,0.477784,301.464844,387.597656,258.398438,344.53125,215.332031,473.730469,947.460938,430.664063,904.394531,861.328125,0.147804,0.1436,0.127777,0.122307,0.072863,0.070253,0.065132,0.062674,0.060623,0.056441,3
1277,'2023/10/27 14:18:34:032',20,0.477784,301.464844,387.597656,258.398438,344.53125,215.332031,473.730469,947.460938,430.664063,904.394531,861.328125,0.147804,0.1436,0.127777,0.122307,0.072863,0.070253,0.065132,0.062674,0.060623,0.056441,3
1278,'2023/10/27 14:18:34:049',20,0.472188,258.398438,344.53125,861.328125,473.730469,430.664063,387.597656,904.394531,990.527344,215.332031,301.464844,0.319185,0.281323,0.249963,0.246284,0.137129,0.131305,0.123481,0.094012,0.092352,0.089474,3
1279,'2023/10/27 14:18:34:065',20,0.472188,258.398438,344.53125,861.328125,473.730469,430.664063,387.597656,904.394531,990.527344,215.332031,301.464844,0.319185,0.281323,0.249963,0.246284,0.137129,0.131305,0.123481,0.094012,0.092352,0.089474,3
1280,'2023/10/27 14:18:34:081',20,0.41016,258.398438,387.597656,861.328125,473.730469,301.464844,344.53125,602.929688,516.796875,904.394531,559.863281,0.141443,0.134411,0.111488,0.108701,0.083253,0.080681,0.053428,0.040026,0.039913,0.033408,3
1281,'2023/10/27 14:18:34:098',20,0.342229,861.328125,430.664063,904.394531,344.53125,258.398438,602.929688,1033.59375,387.597656,516.796875,990.527344,0.156837,0.146913,0.116809,0.087122,0.086115,0.081842,0.072831,0.071686,0.067777,0.060417,3
1282,'2023/10/27 14:18:34:115',20,0.342229,861.328125,430.664063,904.394531,344.53125,258.398438,602.929688,1033.59375,387.597656,516.796875,990.527344,0.156837,0.146913,0.116809,0.087122,0.086115,0.081842,0.072831,0.071686,0.067777,0.060417,3
1283,'2023/10/27 14:18:34:718',20,0.310932,344.53125,387.597656,215.332031,258.398438,430.664063,172.265625,129.199219,0,0,0,0.197922,0.153227,0.110378,0.104999,0.101687,0.062032,0.046754,0.043822,0.043822,0.043822,3
1284,'2023/10/27 14:18:34:734',20,0.414486,344.53125,258.398438,301.464844,430.664063,473.730469,387.597656,516.796875,215.332031,172.265625,559.863281,0.168599,0.162015,0.095949,0.093574,0.093418,0.082205,0.071591,0.07149,0.045768,0.041117,3
1285,'2023/10/27 14:18:34:752',20,0.402165,344.53125,258.398438,387.597656,430.664063,301.464844,215.332031,516.796875,473.730469,559.863281,172.265625,0.173051,0.162584,0.162379,0.108543,0.084518,0.080403,0.05358,0.049664,0.04706,0.041284,3
1286,'2023/10/27 14:18:34:765',20,0.332199,258.398438,344.53125,172.265625,215.332031,301.464844,430.664063,904.394531,387.597656,516.796875,473.730469,0.116444,0.082882,0.039787,0.035935,0.032324,0.032289,0.02885,0.026275,0.023698,0.017231,3
1287,'2023/10/27 14:18:34:999',20,0.414148,344.53125,258.398438,430.664063,301.464844,473.730469,818.261719,387.597656,861.328125,172.265625,559.863281,0.229597,0.211838,0.131134,0.128013,0.063234,0.057611,0.056141,0.049645,0.049236,0.0366,3
1288,'2023/10/27 14:18:35:019',20,0.414148,344.53125,258.398438,430.664063,301.464844,473.730469,818.261719,387.597656,861.328125,172.265625,559.863281,0.229597,0.211838,0.131134,0.128013,0.063234,0.057611,0.056141,0.049645,0.049236,0.0366,3
1289,'2023/10/27 14:18:35:031',20,0.363381,430.664063,344.53125,387.597656,258.398438,301.464844,473.730469,129.199219,172.265625,215.332031,516.796875,0.13776,0.101273,0.098317,0.085228,0.074031,0.072994,0.06501,0.058923,0.040919,0.038293,3
1290,'2023/10/27 14:18:35:749',20,0.483633,258.398438,215.332031,301.464844,172.265625,129.199219,344.53125,387.597656,86.132813,43.066406,430.664063,0.12553,0.123116,0.115784,0.113565,0.096106,0.095855,0.073116,0.072273,0.048792,0.047962,3
1291,'2023/10/27 14:18:35:769',20,0.483633,258.398438,215.332031,301.464844,172.265625,129.199219,344.53125,387.597656,86.132813,43.066406,430.664063,0.12553,0.123116,0.115784,0.113565,0.096106,0.095855,0.073116,0.072273,0.048792,0.047962,3
1292,'2023/10/27 14:18:35:795',20,0.407613,387.597656,344.53125,258.398438,0,0,0,0,0,0,0,0.40595,0.36311,0.180675,0.133598,0.133598,0.133598,0.133598,0.133598,0.133598,0.133598,3
1293,'2023/10/27 14:18:35:798',20,0.340104,344.53125,387.597656,301.464844,258.398438,430.664063,172.265625,473.730469,516.796875,947.460938,86.132813,0.214528,0.126389,0.070098,0.060693,0.024034,0.021404,0.018728,0.017374,0.010984,0.01082,3
1294,'2023/10/27 14:18:35:818',20,0.340104,344.53125,387.597656,301.464844,258.398438,430.664063,172.265625,473.730469,516.796875,947.460938,86.132813,0.214528,0.126389,0.070098,0.060693,0.024034,0.021404,0.018728,0.017374,0.010984,0.01082,3
1295,'2023/10/27 14:18:35:952',20,0.404533,344.53125,387.597656,301.464844,473.730469,430.664063,1033.59375,0,0,0,0,0.372997,0.339764,0.1187,0.104518,0.074431,0.064477,0.055648,0.055648,0.055648,0.055648,3
1296,'2023/10/27 14:18:35:967',20,0.3275,344.53125,387.597656,258.398438,473.730469,301.464844,172.265625,516.796875,430.664063,559.863281,602.929688,0.205838,0.09065,0.049084,0.048239,0.040189,0.040159,0.028268,0.023166,0.02175,0.017095,3
1297,'2023/10/27 14:18:36:050',20,0.490223,344.53125,215.332031,301.464844,172.265625,0,0,0,0,0,0,0.021489,0.020826,0.015738,0.015159,0.014499,0.014499,0.014499,0.014499,0.014499,0.014499,3
1298,'2023/10/27 14:18:36:067',20,0.409032,387.597656,301.464844,473.730469,0,0,0,0,0,0,0,0.132588,0.10195,0.097734,0.078236,0.078236,0.078236,0.078236,0.078236,0.078236,0.078236,3
1299,'2023/10/27 14:18:36:084',20,0.355301,301.464844,215.332031,172.265625,258.398438,473.730469,344.53125,430.664063,0,0,0,0.074534,0.065861,0.055897,0.042256,0.02702,0.026144,0.021932,0.02158,0.02158,0.02158,3
1300,'2023/10/27 14:18:36:099',20,0.311748,215.332031,258.398438,387.597656,172.265625,301.464844,430.664063,473.730469,344.53125,129.199219,43.066406,0.035596,0.035204,0.031346,0.029335,0.02624,0.022256,0.014226,0.013056,0.010039,0.007034,3
1301,'2023/10/27 14:18:36:117',20,0.311748,215.332031,258.398438,387.597656,172.265625,301.464844,430.664063,473.730469,344.53125,129.199219,43.066406,0.035596,0.035204,0.031346,0.029335,0.02624,0.022256,0.014226,0.013056,0.010039,0.007034,3
1302,'2023/10/27 14:18:36:168',20,0.398639,387.597656,215.332031,1033.59375,258.398438,0,0,0,0,0,0,0.130134,0.11769,0.098762,0.097216,0.077069,0.077069,0.077069,0.077069,0.077069,0.077069,3
1303,'2023/10/27 14:18:36:184',20,0.322729,172.265625,215.332031,387.597656,129.199219,258.398438,86.132813,344.53125,43.066406,473.730469,0,0.079197,0.078282,0.038608,0.031703,0.030062,0.023393,0.022377,0.018582,0.016742,0.016533,3
1304,'2023/10/27 14:18:36:200',20,0.322729,172.265625,215.332031,387.597656,129.199219,258.398438,86.132813,344.53125,43.066406,473.730469,0,0.079197,0.078282,0.038608,0.031703,0.030062,0.023393,0.022377,0.018582,0.016742,0.016533,3
1305,'2023/10/27 14:18:36:217',20,0.31268,344.53125,172.265625,301.464844,258.398438,387.597656,215.332031,473.730469,1033.59375,0,0,0.099041,0.086746,0.08342,0.063006,0.047963,0.047319,0.039605,0.03953,0.037286,0.037286,3
1306,'2023/10/27 14:18:36:234',20,0.303385,172.265625,387.597656,258.398438,344.53125,215.332031,473.730469,1033.59375,43.066406,0,0,0.084738,0.08137,0.070817,0.067484,0.060966,0.033291,0.027368,0.02438,0.02271,0.02271,3
1307,'2023/10/27 14:18:36:266',20,0.350609,344.53125,43.066406,387.597656,86.132813,215.332031,258.398438,430.664063,129.199219,301.464844,473.730469,0.229692,0.153724,0.135383,0.127002,0.121578,0.118133,0.107534,0.100159,0.049772,0.046144,3
1308,'2023/10/27 14:18:36:286',20,0.350609,344.53125,43.066406,387.597656,86.132813,215.332031,258.398438,430.664063,129.199219,301.464844,473.730469,0.229692,0.153724,0.135383,0.127002,0.121578,0.118133,0.107534,0.100159,0.049772,0.046144,3
1309,'2023/10/27 14:18:36:312',20,0.304552,344.53125,215.332031,172.265625,258.398438,301.464844,387.597656,430.664063,516.796875,559.863281,602.929688,0.169978,0.127191,0.117652,0.081573,0.061556,0.05737,0.045869,0.030638,0.027676,0.026004,3
1310,'2023/10/27 14:18:36:317',20,0.421064,473.730469,43.066406,430.664063,258.398438,86.132813,129.199219,516.796875,172.265625,559.863281,215.332031,0.272448,0.177401,0.161848,0.138586,0.100771,0.10067,0.098017,0.096766,0.071429,0.067023,3
1311,'2023/10/27 14:18:36:334',20,0.421064,473.730469,43.066406,430.664063,258.398438,86.132813,129.199219,516.796875,172.265625,559.863281,215.332031,0.272448,0.177401,0.161848,0.138586,0.100771,0.10067,0.098017,0.096766,0.071429,0.067023,3
1312,'2023/10/27 14:18:36:350',20,0.337472,473.730469,430.664063,129.199219,215.332031,172.265625,86.132813,43.066406,344.53125,258.398438,301.464844,0.138998,0.127471,0.074005,0.069546,0.064577,0.062676,0.060429,0.054969,0.04958,0.03658,3
1313,'2023/10/27 14:18:36:368',20,0.337472,473.730469,430.664063,129.199219,215.332031,172.265625,86.132813,43.066406,344.53125,258.398438,301.464844,0.138998,0.127471,0.074005,0.069546,0.064577,0.062676,0.060429,0.054969,0.04958,0.03658,3
1314,'2023/10/27 14:18:36:401',20,0.468721,301.464844,473.730469,861.328125,258.398438,430.664063,645.996094,904.394531,689.0625,215.332031,387.597656,0.258891,0.190631,0.154865,0.13189,0.124323,0.121468,0.107982,0.098454,0.08853,0.075816,3
1315,'2023/10/27 14:18:36:418',20,0.454788,301.464844,473.730469,861.328125,645.996094,689.0625,430.664063,904.394531,258.398438,129.199219,387.597656,0.304314,0.21072,0.202953,0.124638,0.117784,0.10812,0.087014,0.085162,0.067948,0.060664,3
1316,'2023/10/27 14:18:36:433',20,0.391092,861.328125,645.996094,258.398438,344.53125,904.394531,689.0625,301.464844,172.265625,387.597656,602.929688,0.151352,0.087918,0.06793,0.061756,0.059443,0.058412,0.056363,0.05029,0.03727,0.033592,3
1317,'2023/10/27 14:18:36:450',20,0.371908,861.328125,645.996094,904.394531,689.0625,301.464844,215.332031,344.53125,172.265625,473.730469,818.261719,0.125119,0.076427,0.05728,0.046273,0.041204,0.033034,0.032843,0.031217,0.030871,0.029602,3
1318,'2023/10/27 14:18:36:467',20,0.316618,344.53125,861.328125,172.265625,645.996094,473.730469,215.332031,689.0625,947.460938,258.398438,904.394531,0.036972,0.036436,0.027558,0.02682,0.024443,0.022986,0.019941,0.017488,0.014277,0.012606,3
1319,'2023/10/27 14:18:36:701',20,0.475146,344.53125,904.394531,387.597656,430.664063,990.527344,301.464844,473.730469,559.863281,258.398438,215.332031,0.298518,0.206224,0.181266,0.176486,0.138713,0.132166,0.131163,0.13063,0.129578,0.102204,3
1320,'2023/10/27 14:18:36:715',20,0.384667,344.53125,258.398438,473.730469,387.597656,947.460938,904.394531,301.464844,215.332031,0,0,0.091038,0.089753,0.062185,0.04499,0.042288,0.040387,0.039813,0.039656,0.036206,0.036206,3
1321,'2023/10/27 14:18:36:733',20,0.337514,258.398438,344.53125,301.464844,473.730469,387.597656,430.664063,904.394531,43.066406,516.796875,215.332031,0.115044,0.083792,0.068868,0.048619,0.032544,0.027644,0.026268,0.025656,0.022956,0.020741,3
1322,'2023/10/27 14:18:36:751',20,0.337514,258.398438,344.53125,301.464844,473.730469,387.597656,430.664063,904.394531,43.066406,516.796875,215.332031,0.115044,0.083792,0.068868,0.048619,0.032544,0.027644,0.026268,0.025656,0.022956,0.020741,3
1323,'2023/10/27 14:18:36:885',20,0.358997,344.53125,301.464844,387.597656,904.394531,258.398438,430.664063,990.527344,516.796875,473.730469,861.328125,0.350007,0.269813,0.231736,0.158524,0.139306,0.082555,0.074619,0.062308,0.061859,0.048202,3
1324,'2023/10/27 14:18:36:903',20,0.305627,344.53125,387.597656,301.464844,430.664063,258.398438,904.394531,172.265625,215.332031,129.199219,861.328125,0.313231,0.12631,0.12489,0.069223,0.067672,0.039805,0.036305,0.02949,0.025743,0.023711,3
1325,'2023/10/27 14:18:36:948',20,0.41537,258.398438,387.597656,473.730469,301.464844,430.664063,516.796875,215.332031,861.328125,344.53125,43.066406,0.218916,0.212019,0.181416,0.109942,0.106558,0.087318,0.066818,0.047674,0.037314,0.033755,3
1326,'2023/10/27 14:18:36:952',20,0.476561,258.398438,301.464844,344.53125,387.597656,473.730469,430.664063,904.394531,516.796875,172.265625,947.460938,0.347465,0.276678,0.226904,0.210758,0.136056,0.124064,0.114253,0.09639,0.091605,0.078544,3
1327,'2023/10/27 14:18:36:969',20,0.476561,258.398438,301.464844,344.53125,387.597656,473.730469,430.664063,904.394531,516.796875,172.265625,947.460938,0.347465,0.276678,0.226904,0.210758,0.136056,0.124064,0.114253,0.09639,0.091605,0.078544,3
1328,'2023/10/27 14:18:36:987',20,0.379939,344.53125,301.464844,258.398438,387.597656,430.664063,861.328125,516.796875,172.265625,602.929688,559.863281,0.127461,0.124704,0.121268,0.121111,0.08908,0.057962,0.041262,0.038021,0.034648,0.034246,3
1329,'2023/10/27 14:18:37:003',20,0.473544,387.597656,344.53125,258.398438,430.664063,473.730469,301.464844,861.328125,559.863281,172.265625,990.527344,0.409642,0.302438,0.133098,0.127551,0.079517,0.074948,0.053322,0.047746,0.042078,0.040313,3
1330,'2023/10/27 14:18:37:020',20,0.473544,387.597656,344.53125,258.398438,430.664063,473.730469,301.464844,861.328125,559.863281,172.265625,990.527344,0.409642,0.302438,0.133098,0.127551,0.079517,0.074948,0.053322,0.047746,0.042078,0.040313,3
1331,'2023/10/27 14:18:37:035',20,0.391161,344.53125,387.597656,301.464844,258.398438,430.664063,215.332031,473.730469,861.328125,516.796875,602.929688,0.170693,0.157062,0.051248,0.040597,0.028389,0.025792,0.021937,0.021146,0.014581,0.014222,3
1332,'2023/10/27 14:18:37:056',20,0.339777,344.53125,258.398438,387.597656,430.664063,172.265625,904.394531,301.464844,129.199219,861.328125,473.730469,0.055323,0.032185,0.031093,0.026714,0.01901,0.011808,0.011281,0.009673,0.007849,0.007788,3
1333,'2023/10/27 14:18:37:285',20,0.317339,258.398438,344.53125,301.464844,215.332031,172.265625,129.199219,430.664063,861.328125,0,0,0.161334,0.146078,0.109001,0.081552,0.049105,0.042298,0.041934,0.030718,0.029653,0.029653,3
1334,'2023/10/27 14:18:37:303',20,0.317339,258.398438,344.53125,301.464844,215.332031,172.265625,129.199219,430.664063,861.328125,0,0,0.161334,0.146078,0.109001,0.081552,0.049105,0.042298,0.041934,0.030718,0.029653,0.029653,3
1335,'2023/10/27 14:18:37:320',20,0.454372,387.597656,344.53125,258.398438,430.664063,172.265625,473.730469,129.199219,516.796875,215.332031,86.132813,0.486984,0.351346,0.166852,0.138516,0.135689,0.112659,0.056491,0.055778,0.051663,0.049245,3
1336,'2023/10/27 14:18:37:335',20,0.394685,387.597656,344.53125,258.398438,215.332031,172.265625,430.664063,0,0,0,0,0.289272,0.149176,0.079037,0.075906,0.062531,0.044606,0.041394,0.041394,0.041394,0.041394,3
1337,'2023/10/27 14:18:37:351',20,0.319527,172.265625,387.597656,258.398438,430.664063,129.199219,215.332031,344.53125,43.066406,86.132813,473.730469,0.051698,0.043176,0.04231,0.035702,0.026699,0.023939,0.015047,0.014658,0.00927,0.009198,3
1338,'2023/10/27 14:18:37:370',20,0.313163,387.597656,172.265625,215.332031,430.664063,258.398438,129.199219,301.464844,43.066406,344.53125,602.929688,0.054623,0.043536,0.030543,0.024872,0.024219,0.02058,0.018734,0.011078,0.010742,0.009145,3
1339,'2023/10/27 14:18:38:035',20,0.316199,344.53125,258.398438,172.265625,0,0,0,0,0,0,0,0.214456,0.158652,0.132922,0.086246,0.086246,0.086246,0.086246,0.086246,0.086246,0.086246,3
1340,'2023/10/27 14:18:38:052',20,0.324265,258.398438,129.199219,0,0,0,0,0,0,0,0,0.169862,0.159126,0.151391,0.151391,0.151391,0.151391,0.151391,0.151391,0.151391,0.151391,3
1341,'2023/10/27 14:18:38:071',20,0.317806,0,0,0,0,0,0,0,0,0,0,0.192578,0.192578,0.192578,0.192578,0.192578,0.192578,0.192578,0.192578,0.192578,0.192578,3
1342,'2023/10/27 14:18:38:089',20,0.455704,387.597656,344.53125,258.398438,473.730469,301.464844,516.796875,129.199219,86.132813,861.328125,0,0.311516,0.275975,0.203863,0.146462,0.144372,0.111281,0.10741,0.104073,0.075703,0.074867,3
1343,'2023/10/27 14:18:38:119',20,0.368927,344.53125,0,0,0,0,0,0,0,0,0,0.128882,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,3
1344,'2023/10/27 14:18:38:122',20,0.368927,344.53125,0,0,0,0,0,0,0,0,0,0.128882,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,0.128206,3
1345,'2023/10/27 14:18:38:140',20,0.301694,344.53125,0,0,0,0,0,0,0,0,0,0.048816,0.030553,0.030553,0.030553,0.030553,0.030553,0.030553,0.030553,0.030553,0.030553,3
1346,'2023/10/27 14:18:40:191',20,0.485222,387.597656,344.53125,430.664063,258.398438,215.332031,0,0,0,0,0,0.264752,0.194808,0.182015,0.139701,0.137447,0.100845,0.100845,0.100845,0.100845,0.100845,3
1347,'2023/10/27 14:18:40:211',20,0.43805,344.53125,387.597656,301.464844,258.398438,430.664063,0,0,0,0,0,0.520456,0.175679,0.157008,0.150796,0.142207,0.132012,0.132012,0.132012,0.132012,0.132012,3
1348,'2023/10/27 14:18:40:226',20,0.425028,344.53125,387.597656,301.464844,258.398438,430.664063,0,0,0,0,0,0.520456,0.175679,0.157008,0.150796,0.142207,0.132012,0.132012,0.132012,0.132012,0.132012,3
1349,'2023/10/27 14:18:40:240',20,0.384353,344.53125,258.398438,387.597656,215.332031,172.265625,430.664063,602.929688,301.464844,516.796875,947.460938,0.208762,0.074372,0.06047,0.05314,0.037301,0.027994,0.022129,0.019299,0.017941,0.015594,3
1350,'2023/10/27 14:18:40:258',20,0.327214,387.597656,344.53125,258.398438,215.332031,301.464844,172.265625,430.664063,473.730469,0,0,0.069762,0.065643,0.04795,0.042571,0.037229,0.020063,0.018503,0.014763,0.012729,0.012729,3
1351,'2023/10/27 14:18:40:273',20,0.327214,387.597656,344.53125,258.398438,215.332031,301.464844,172.265625,430.664063,473.730469,0,0,0.069762,0.065643,0.04795,0.042571,0.037229,0.020063,0.018503,0.014763,0.012729,0.012729,3
1352,'2023/10/27 14:18:40:441',20,0.42743,344.53125,387.597656,301.464844,215.332031,0,0,0,0,0,0,0.533882,0.334761,0.237205,0.091829,0.088633,0.088633,0.088633,0.088633,0.088633,0.088633,3
1353,'2023/10/27 14:18:40:457',20,0.42743,344.53125,387.597656,301.464844,215.332031,0,0,0,0,0,0,0.533882,0.334761,0.237205,0.091829,0.088633,0.088633,0.088633,0.088633,0.088633,0.088633,3
1354,'2023/10/27 14:18:40:474',20,0.346037,344.53125,387.597656,301.464844,258.398438,215.332031,473.730469,430.664063,0,0,0,0.340126,0.1584,0.118519,0.098358,0.065194,0.047575,0.041285,0.036632,0.036632,0.036632,3
1355,'2023/10/27 14:18:40:489',20,0.303619,344.53125,301.464844,430.664063,215.332031,387.597656,258.398438,172.265625,473.730469,516.796875,559.863281,0.22387,0.045814,0.029175,0.028703,0.024132,0.02383,0.017194,0.01289,0.011974,0.007997,3
